manifest,result_file,profile,server_profile,repetition,benchmark_config_sha256,server_config_sha256,input_len,output_len,slo_ttft_ms,slo_tpot_ms,max_concurrency,completed,failed,error_rate,request_throughput,request_goodput,output_throughput,total_token_throughput,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,p95_e2el_ms,peak_memory_used_mib,mean_gpu_utilization_percent,max_temperature_c,mean_power_draw_w,mean_sm_clock_mhz,valid
artifacts/env/20260802T052413Z-e02_bt2048_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c4/e02_bt2048_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260802-132625.json,e02_bt2048_long_c4,e02_batch_tokens_2048_bf16,1,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,4,100,0,0.0,1.0342101523470575,1.0342101523470575,264.7577990008467,2382.8201910076205,607.0972195011564,792.6593644006061,800.3390111511909,12.780412809811157,13.570786721968886,14.244608625250454,3869.9836203501036,10803.0,91.52631578947368,64.0,168.4778947368421,2849.8333333333335,True
artifacts/env/20260802T052413Z-e02_bt2048_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c4/e02_bt2048_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260802-132854.json,e02_bt2048_long_c4,e02_batch_tokens_2048_bf16,2,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,4,100,0,0.0,1.0337252705142999,1.0337252705142999,264.63366925166076,2381.703023264947,608.1819909995829,611.2111572003414,801.2364452483599,12.78651475686096,14.249463140403547,14.252500734705986,3872.325597697454,10803.0,91.0,65.0,167.88356521739132,2850.7478260869566,True
artifacts/env/20260802T052413Z-e02_bt2048_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c4/e02_bt2048_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260802-133122.json,e02_bt2048_long_c4,e02_batch_tokens_2048_bf16,3,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,4,100,0,0.0,1.0335820748426534,1.0335820748426534,264.5970111597193,2381.373100437473,607.8310050015716,626.170229452327,800.2914736405002,12.790523186277806,14.254147169802522,14.263973890027795,3875.684484300473,10803.0,90.81739130434782,65.0,167.85643478260872,2850.095652173913,True
artifacts/env/20260802T053153Z-e02_bt2048_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c8/e02_bt2048_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260802-133326.json,e02_bt2048_long_c8,e02_batch_tokens_2048_bf16,1,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,8,100,0,0.0,1.6370015651080365,1.5060414398993935,419.07240066765735,3771.651606008916,807.1363755007042,1005.2442524502112,1609.1962891714502,15.528452849021585,17.01505421196891,17.04872852380176,4962.724567251644,10803.0,88.6103896103896,64.0,175.98,2832.6103896103896,True
artifacts/env/20260802T053153Z-e02_bt2048_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c8/e02_bt2048_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260802-133516.json,e02_bt2048_long_c8,e02_batch_tokens_2048_bf16,2,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,8,100,0,0.0,1.635774183584097,1.5539854744048922,418.75819099752886,3768.8237189777597,715.0321555000119,827.5318613970735,1608.2871456113207,15.54975045294793,17.75464841077979,17.76285640581359,4946.700481750122,10804.0,88.06493506493507,64.0,176.4216883116883,2833.779220779221,True
artifacts/env/20260802T053153Z-e02_bt2048_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt2048/e02_bt2048_long_c8/e02_bt2048_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260802-133707.json,e02_bt2048_long_c8,e02_batch_tokens_2048_bf16,3,da8a63d57f8437b82b3a8f45e6769e63959cb5754ee023298d74207370e4135f,5f49bc24622e954505411fd4944e79e25c1ba1c80a8710c79b69c551e4015163,2048,256,1000.0,50.0,8,100,0,0.0,1.6353464352588767,1.553579113495933,418.64868742627243,3767.838186836452,715.2755079987401,822.4313535511095,1612.4547103908847,15.561616447060562,17.757695751569567,17.774554800285127,4948.437642800673,10803.0,87.61538461538461,64.0,174.75064102564102,2835.3333333333335,True
artifacts/env/20260819T171212Z-e02_bt4096_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c8/e02_bt4096_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-011327.json,e02_bt4096_medium_c8,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,8,100,0,0.0,2.2428333398796543,2.2428333398796543,574.1653350091915,1722.4960050275745,385.43641550000984,391.48754174999283,401.2910120200371,12.004919035294114,13.253482588627287,13.259671156941062,3456.395392500025,11231.0,85.05,68.0,151.41716666666667,2835.8166666666666,True
artifacts/env/20260819T171212Z-e02_bt4096_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c8/e02_bt4096_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-011459.json,e02_bt4096_medium_c8,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,8,100,0,0.0,2.241228733543068,2.241228733543068,573.7545557870254,1721.2636673610764,344.94093050000174,392.41112849993556,399.29787164002505,12.183580268627374,13.255543037647277,13.261998120901945,3470.338131850019,11231.0,85.1,68.0,150.25283333333334,2828.1833333333334,True
artifacts/env/20260819T171212Z-e02_bt4096_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c8/e02_bt4096_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-011631.json,e02_bt4096_medium_c8,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,8,100,0,0.0,2.244976055101559,2.244976055101559,574.7138701059991,1724.1416103179974,383.9858214999481,391.23260995003193,392.4116657500065,12.003089958823374,13.26334282568603,13.266852374666934,3450.1033303499753,11231.0,86.0,68.0,151.5665,2830.5666666666666,True
artifacts/env/20260819T171932Z-e02_bt4096_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c4/e02_bt4096_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-012038.json,e02_bt4096_short_c4,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,4,100,0,0.0,2.592020898124118,2.592020898124118,331.7786749598871,663.5573499197742,58.99520200000552,64.29822560001526,83.33956212997123,11.675142728346435,11.874407959841818,11.882295001102646,1546.6901773500695,11235.0,84.14,60.0,138.879,2828.18,True
artifacts/env/20260819T171932Z-e02_bt4096_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c4/e02_bt4096_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-012200.json,e02_bt4096_short_c4,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,4,100,0,0.0,2.590215403737066,2.590215403737066,331.54757167834447,663.0951433566889,59.31699350003328,72.3561720000248,73.14102673000889,11.673554602361587,11.874941512204613,11.883526181969629,1555.829185450085,11237.0,82.88235294117646,63.0,137.02039215686275,2821.6862745098038,True
artifacts/env/20260819T171932Z-e02_bt4096_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c4/e02_bt4096_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-012322.json,e02_bt4096_short_c4,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,4,100,0,0.0,2.5913411170209053,2.5913411170209053,331.6916629786759,663.3833259573518,59.0385119999155,73.1760307000286,83.2015003301808,11.674274381890628,11.874946987796113,11.886772599213195,1555.290500000126,11237.0,82.76470588235294,61.0,136.95333333333332,2828.0196078431372,True
artifacts/env/20260819T172352Z-e02_bt4096_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c8/e02_bt4096_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-012438.json,e02_bt4096_short_c8,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,8,100,0,0.0,4.81139033814248,4.81139033814248,615.8579632822374,1231.7159265644748,105.02474150007401,114.91668294986539,115.55245816005254,11.792774401574814,12.285339281889115,12.308319549762452,1616.6451954500985,11237.0,75.12903225806451,62.0,132.44354838709677,2797.3870967741937,True
artifacts/env/20260819T172352Z-e02_bt4096_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c8/e02_bt4096_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-012541.json,e02_bt4096_short_c8,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,8,100,0,0.0,4.827516134134886,4.827516134134886,617.9220651692654,1235.8441303385307,103.82983949989466,124.39550725006256,124.73152512995739,11.722643027559476,12.249742238189295,12.260842138425417,1612.9763963999835,11237.0,76.125,57.0,131.1815625,2799.96875,True
artifacts/env/20260819T172352Z-e02_bt4096_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_short_c8/e02_bt4096_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-012643.json,e02_bt4096_short_c8,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,128,128,1000.0,50.0,8,100,0,0.0,4.817244387079317,4.817244387079317,616.6072815461525,1233.214563092305,107.52952099994673,134.66967800001157,136.00889661999418,11.736956681102845,12.283205961417538,12.301836362833878,1621.01673254989,11237.0,73.40625,62.0,130.7634375,2788.9375,True
artifacts/env/20260819T172713Z-e02_bt4096_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c4/e02_bt4096_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-012907.json,e02_bt4096_medium_c4,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,4,100,0,0.0,1.2525561147331077,1.2525561147331077,320.65436537167557,961.9630961150268,196.9685544999038,199.22005620014716,203.04607989997066,11.749671192157228,12.279957587254469,12.28902104768596,3196.153369950048,11237.0,90.86458333333333,69.0,151.1709375,2852.8541666666665,True
artifacts/env/20260819T172713Z-e02_bt4096_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c4/e02_bt4096_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-013116.json,e02_bt4096_medium_c4,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,4,100,0,0.0,1.2527335050653006,1.2527335050653006,320.69977729671695,962.0993318901508,196.9641530000672,198.33767649993206,204.17406330011318,11.747398527450951,12.28029344588188,12.282242645725788,3195.37093350001,11237.0,89.94845360824742,68.0,151.59639175257732,2847.721649484536,True
artifacts/env/20260819T172713Z-e02_bt4096_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_medium_c4/e02_bt4096_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-013326.json,e02_bt4096_medium_c4,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,512,256,1000.0,50.0,4,100,0,0.0,1.2525534200331028,1.2525534200331028,320.6536755284743,961.9610265854229,197.33889300005103,199.12347980000504,204.11061219996327,11.747106162745105,12.279944935686064,12.285685831019727,3196.5990891500383,11237.0,90.90625,69.0,151.38343749999999,2850.8229166666665,True
artifacts/env/20260819T173356Z-e02_bt4096_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c4/e02_bt4096_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-013610.json,e02_bt4096_long_c4,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,4,100,0,0.0,1.0179487509071312,1.0179487509071312,260.5948802322256,2345.3539220900307,597.3936354999978,614.3648043998382,803.0903682899293,13.052229705882453,14.523476476078896,14.533691158980218,3933.3893680499727,11409.0,91.5042735042735,70.0,166.03435897435898,2846.948717948718,True
artifacts/env/20260819T173356Z-e02_bt4096_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c4/e02_bt4096_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-013840.json,e02_bt4096_long_c4,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,4,100,0,0.0,1.0178449701112577,1.0178449701112577,260.568312348482,2345.1148111363377,597.2133505000556,613.9133346998506,805.0613163601338,13.051442084314228,14.525670229607822,14.528266439216026,3932.0205821999366,11409.0,91.62393162393163,70.0,166.48017094017095,2846.051282051282,True
artifacts/env/20260819T173356Z-e02_bt4096_long_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c4/e02_bt4096_long_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-014111.json,e02_bt4096_long_c4,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,4,100,0,0.0,1.0180769264431802,1.0180769264431802,260.6276931694541,2345.649238525087,601.5606964999733,614.4156056498787,805.1413228301044,13.035091107843199,14.522764952550336,14.528083290511002,3930.9890845501286,11409.0,91.64102564102564,70.0,165.5657264957265,2846.4957264957266,True
artifacts/env/20260819T174141Z-e02_bt4096_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c8/e02_bt4096_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-014316.json,e02_bt4096_long_c8,e02_batch_tokens_4096_bf16,1,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,8,100,0,0.0,1.6110675244865593,1.2888540195892473,412.4332862685592,3711.899576417032,623.4612180001022,1393.4006496999018,1602.032739040369,16.556301066666315,18.08074953568706,18.124846839099252,5046.89848045,11409.0,88.58227848101266,70.0,173.51291139240507,2830.746835443038,True
artifacts/env/20260819T174141Z-e02_bt4096_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c8/e02_bt4096_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-014508.json,e02_bt4096_long_c8,e02_batch_tokens_4096_bf16,2,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,8,100,0,0.0,1.610189599349348,1.3525592634534525,412.2085374334331,3709.876836900898,621.2117365000722,1215.4020936498678,1602.1628709999777,16.589141111764512,18.12150677607816,18.127251898548824,5047.339679749825,11409.0,88.56962025316456,70.0,173.12936708860758,2829.8101265822784,True
artifacts/env/20260819T174141Z-e02_bt4096_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt4096/e02_bt4096_long_c8/e02_bt4096_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-014659.json,e02_bt4096_long_c8,e02_batch_tokens_4096_bf16,3,17525af27771bcb3bc2d36d2dd9701ce4473f6255f88f0002631d36ab19095a9,51e73a5187bf965b0537c5defe7acb050e43d4cdecd3a5290646bcbde62c4090,2048,256,1000.0,50.0,8,100,0,0.0,1.6100190855017658,1.4329169860965716,412.16488588845203,3709.4839729960686,620.5091429999356,1205.6504078496118,1600.5765024298535,16.58731597254861,18.11457157784291,18.133866583608377,5046.601202800161,11409.0,88.58227848101266,70.0,173.5407594936709,2829.240506329114,True
artifacts/env/20260820T154836Z-e02_bt16384_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_medium_c8/e02_bt16384_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-234952.json,e02_bt16384_medium_c8,e02_batch_tokens_16384_bf16,1,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,512,256,1000.0,50.0,8,100,0,0.0,2.2399710791707155,2.2399710791707155,573.4325962677032,1720.2977888031096,384.4027964999981,400.33670600000306,402.197753110014,12.017251368627448,13.263123015098039,13.27200218192153,3464.1503237500033,10557.0,86.4,69.0,151.93783333333334,2834.3166666666666,True
artifacts/env/20260820T154836Z-e02_bt16384_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_medium_c8/e02_bt16384_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-235123.json,e02_bt16384_medium_c8,e02_batch_tokens_16384_bf16,2,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,512,256,1000.0,50.0,8,100,0,0.0,2.240848451488309,2.240848451488309,573.6572035810071,1720.9716107430213,364.8801365000054,392.95566575003136,394.4155784399675,12.026881096078364,13.271067507058929,13.277446282509743,3456.3917377000366,10557.0,86.71666666666667,68.0,151.962,2833.5666666666666,True
artifacts/env/20260820T154836Z-e02_bt16384_medium_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_medium_c8/e02_bt16384_medium_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-235254.json,e02_bt16384_medium_c8,e02_batch_tokens_16384_bf16,3,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,512,256,1000.0,50.0,8,100,0,0.0,2.239676674792498,2.239676674792498,573.3572287468795,1720.0716862406384,391.4555989999826,393.67619399996556,394.54078845998765,12.009847213725417,13.26750271313717,13.27121176349029,3480.714138099981,10557.0,85.18333333333334,69.0,151.3995,2827.1833333333334,True
artifacts/env/20260820T155319Z-e02_bt16384_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c4/e02_bt16384_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-235426.json,e02_bt16384_short_c4,e02_batch_tokens_16384_bf16,1,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,4,100,0,0.0,2.5873261485279286,2.5873261485279286,331.17774701157487,662.3554940231497,59.054682999999386,86.70706500001302,97.15594112002464,11.67743252755901,11.874815053149373,11.886319112283593,1569.949211550042,10561.0,84.12,60.0,137.9506,2830.58,True
artifacts/env/20260820T155319Z-e02_bt16384_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c4/e02_bt16384_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-235547.json,e02_bt16384_short_c4,e02_batch_tokens_16384_bf16,2,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,4,100,0,0.0,2.5889866809496045,2.5889866809496045,331.3902951615494,662.7805903230987,59.226805999969656,69.95572470010529,89.54936191997604,11.679024090551414,11.879609097244284,11.888086162282937,1553.5608257500428,10561.0,82.94117647058823,59.0,137.93254901960785,2830.372549019608,True
artifacts/env/20260820T155319Z-e02_bt16384_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c4/e02_bt16384_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260820-235709.json,e02_bt16384_short_c4,e02_batch_tokens_16384_bf16,3,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,4,100,0,0.0,2.5890977474143764,2.5890977474143764,331.4045116690402,662.8090233380804,59.08625099999654,73.98301459996333,74.99222363004378,11.678983039370285,11.87953285118121,11.883508889999993,1556.9799256000863,10561.0,83.62,63.0,137.9964,2827.88,True
artifacts/env/20260820T155739Z-e02_bt16384_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c8/e02_bt16384_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-235826.json,e02_bt16384_short_c8,e02_batch_tokens_16384_bf16,1,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,8,100,0,0.0,4.799290352970366,4.799290352970366,614.3091651802068,1228.6183303604137,105.80776199998354,114.9014162000924,116.67510841996548,11.812607688976035,12.308118962991914,12.315213812756381,1618.7095152500035,10561.0,75.90625,61.0,132.62437500000001,2799.96875,True
artifacts/env/20260820T155739Z-e02_bt16384_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c8/e02_bt16384_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260820-235928.json,e02_bt16384_short_c8,e02_batch_tokens_16384_bf16,2,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,8,100,0,0.0,4.82584780023031,4.82584780023031,617.7085184294797,1235.4170368589594,104.27815349999037,121.98593799996047,122.2878744000252,11.73240220078682,12.275254907086987,12.284482838582848,1613.155063049959,10561.0,75.78125,57.0,130.9703125,2799.96875,True
artifacts/env/20260820T155739Z-e02_bt16384_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_short_c8/e02_bt16384_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260821-000031.json,e02_bt16384_short_c8,e02_batch_tokens_16384_bf16,3,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,128,128,1000.0,50.0,8,100,0,0.0,4.833687126676132,4.833687126676132,618.7119522145449,1237.4239044290898,103.70076149996521,111.6371475499534,112.91270330999396,11.737067842519952,12.269126577558744,12.274379851416937,1599.6211666999216,10561.0,76.34375,62.0,131.4875,2800.90625,True
artifacts/env/20260820T160101Z-e02_bt16384_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e02_batch_tokens/bt16384/e02_bt16384_medium_c4/e02_bt16384_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260821-000254.json,e02_bt16384_medium_c4,e02_batch_tokens_16384_bf16,1,5962204d816d1c6be3662f6f4f47748f875236a031dc695aa2ce0c806bf4d4ec,4c86fb26d47e3b52f86f42204723985d19bab7b205a79c79247c3c2b8da841f0,512,256,1000.0,50.0,4,100,0,0.0,1.2519250837145666,1.2519250837145666,320.49282143092904,961.4784642927872,197.32131349996962,198.49939554994194,202.65757292998387,11.756368580392081,12.287715211372857,12.289105665882106,3196.0972765500346,10561.0,90.18556701030928,68.0,151.59783505154638,2852.6701030927834,True
