manifest,result_file,profile,server_profile,repetition,benchmark_config_sha256,server_config_sha256,input_len,output_len,slo_ttft_ms,slo_tpot_ms,max_concurrency,completed,failed,error_rate,request_throughput,request_goodput,output_throughput,total_token_throughput,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,p95_e2el_ms,peak_memory_used_mib,mean_gpu_utilization_percent,max_temperature_c,mean_power_draw_w,mean_sm_clock_mhz,valid,effective_seed,prefix_cache_enabled,prefix_len,suffix_len,num_prefixes,nominal_reuse_percent,prefix_cache_query_tokens,prefix_cache_hit_tokens,prefix_cache_hit_rate_percent,generated_texts_sha256
artifacts/env/20260821T170332Z-e05_bf16_xlong_c16.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_xlong_c16/e05_bf16_xlong_c16-infqps-concurrency16-Qwen2.5-3B-Instruct-20260822-010718.json,e05_bf16_xlong_c16,e05_kv_bf16,2,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,4096,256,1000.0,50.0,16,100,0,0.0,1.3945920628447726,0.1673510475413727,357.0155680882618,6069.26465750045,2695.034619499893,5813.954560700313,7164.814029339977,31.35011978235222,41.59031562744834,41.73483288152969,13348.807417050148,11714.0,89.24719101123596,72.0,200.87101123595505,2814.550561797753,True,20270921,,,,,,,,,9ab058c3b7b6f6fc581c21a914db76d4c95f99f821545d5408e70af5f7c316a2
artifacts/env/20260821T170332Z-e05_bf16_xlong_c16.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_xlong_c16/e05_bf16_xlong_c16-infqps-concurrency16-Qwen2.5-3B-Instruct-20260822-010920.json,e05_bf16_xlong_c16,e05_kv_bf16,3,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,4096,256,1000.0,50.0,16,100,0,0.0,1.3950113404092659,0.1674013608491119,357.12290314477207,6071.089353461125,2691.795828499835,5813.329361950264,7163.166927169659,33.04111759215826,41.572746525686014,41.73785330819459,13784.355582599892,11714.0,89.94318181818181,72.0,201.68170454545455,2817.0454545454545,True,20271021,,,,,,,,,5c356ddb0328aea2e214a4da41e24cb1613b14114733e4c0aab1d8959b60b34f
artifacts/env/20260821T170950Z-e05_bf16_nearmax_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c8/e05_bf16_nearmax_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-011251.json,e05_bf16_nearmax_c8,e05_kv_bf16,1,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,8,100,0,0.0,0.7227800137875623,0.0939614017923831,185.03168352961595,5365.918822358863,2681.3266505000684,4012.104482399991,6772.206883960117,32.14356129019686,39.32684829352896,39.42252444235169,11855.156158799673,11714.0,94.01242236024845,73.0,208.2121739130435,2828.3105590062114,True,20280821,,,,,,,,,19ec5d92eca37d766bf9ed96dd45077b2aaaad722945c57eebc0f34865f0775d
artifacts/env/20260821T170950Z-e05_bf16_nearmax_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c8/e05_bf16_nearmax_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-011609.json,e05_bf16_nearmax_c8,e05_kv_bf16,2,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,8,100,0,0.0,0.723093533399651,0.09400215934195463,185.11194455031065,5368.246391959009,2873.6996804996124,4058.031017849953,6773.746494869967,30.546295276470868,39.2816956278442,39.30583265133203,11824.545949650292,11714.0,93.25925925925925,73.0,207.49425925925925,2828.061728395062,True,20280921,,,,,,,,,0e5c4060ac7e6235b7f61285e0ebd1e1a06f4ed75232135485f9fdbd6e67ae91
artifacts/env/20260821T170950Z-e05_bf16_nearmax_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c8/e05_bf16_nearmax_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-011926.json,e05_bf16_nearmax_c8,e05_kv_bf16,3,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,8,100,0,0.0,0.7231306711552463,0.08677568053862957,185.12145181574306,5368.522102656549,3442.5125359994126,4063.486312999703,6776.7749754594315,28.24510293137114,39.294184594907755,39.315885131136916,11165.981755750636,11737.0,93.26086956521739,73.0,207.69708074534162,2826.018633540373,True,20281021,,,,,,,,,0925f8825c670c7f77df8958646b74037b2d5ad085629c28a8d12e290dd2dc8a
artifacts/env/20260821T171956Z-e05_bf16_nearmax_c16.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c16/e05_bf16_nearmax_c16-infqps-concurrency16-Qwen2.5-3B-Instruct-20260822-012246.json,e05_bf16_nearmax_c16,e05_kv_bf16,1,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,16,100,0,0.0,0.7769245990971237,0.0,198.89269736886368,5767.888223697047,6044.422789499549,10675.420837950513,18625.31840170954,53.67319361764613,63.43320676274386,63.90453322988526,25332.517113101494,11507.0,93.56375838926175,73.0,217.47718120805368,2820.798657718121,True,20280821,,,,,,,,,42a467643dfd964c626ba8e55d2359d1b7b14a28953ab6ccab7410800c06bb31
artifacts/env/20260821T171956Z-e05_bf16_nearmax_c16.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c16/e05_bf16_nearmax_c16-infqps-concurrency16-Qwen2.5-3B-Instruct-20260822-012551.json,e05_bf16_nearmax_c16,e05_kv_bf16,2,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,16,100,0,0.0,0.7767669565609682,0.0,198.85234087960785,5766.717885508628,6043.08034550013,10681.521057549433,18634.316948901527,53.685089692158265,63.437851142353246,63.89940105246955,25339.62515284984,11507.0,92.95333333333333,73.0,216.78566666666666,2818.0733333333333,True,20280921,,,,,,,,,9b536af4260ea965baacb1898e88c48075bac5708603ec26ecfe03d082deaf5d
artifacts/env/20260821T171956Z-e05_bf16_nearmax_c16.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/bf16/e05_bf16_nearmax_c16/e05_bf16_nearmax_c16-infqps-concurrency16-Qwen2.5-3B-Instruct-20260822-012856.json,e05_bf16_nearmax_c16,e05_kv_bf16,3,5727c534e739794f78df9c93d3c9d2f7594954fc76e38efeab65925e5d74f418,6d17340cd2f44b87f8e358e1051787717e802d991807f28e05215655c9528b96,7168,256,1000.0,50.0,16,100,0,0.0,0.7767856990494157,0.0,198.85713895665043,5766.857029742862,6042.1484545004205,10675.07912940091,18646.58998471105,53.68178948823804,63.41224160098422,63.91391558337443,25334.10968039998,11507.0,93.24832214765101,74.0,217.14429530201343,2819.8255033557048,True,20281021,,,,,,,,,bf97b70fc7b0a1c99b8ed537b44175007c9b3a07fd6bf272ecb1fcad76dac12d
artifacts/env/20260821T173339Z-e05_fp8_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/fp8/e05_fp8_long_c8/e05_fp8_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-013514.json,e05_fp8_long_c8,e05_kv_fp8,1,acce5a61b842531d715c9518f905bc6f5dd70af72114d0072d1eda3910970094,67537ad49ff00f5447ec42ed698c2d49bed7b70fe55f53ab245980b41c3cc2cf,2048,256,1000.0,50.0,8,100,0,0.0,1.655461162909516,0.4635291256146645,423.7980577048361,3814.1825193435247,1027.8092905009544,1450.265025500812,1659.5030752410094,14.454718613723896,17.589306846271295,17.593997580706176,4720.969729799981,11445.0,87.74025974025975,70.0,174.64246753246752,2829.3766233766232,True,20260821,,,,,,,,,ae6d6afa64f16c721219c8b6b1e48acd2c32e2521f8cfd791c8a45ad063b9328
artifacts/env/20260821T173339Z-e05_fp8_long_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e05_kv_cache/fp8/e05_fp8_long_c8/e05_fp8_long_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-013703.json,e05_fp8_long_c8,e05_kv_fp8,2,acce5a61b842531d715c9518f905bc6f5dd70af72114d0072d1eda3910970094,67537ad49ff00f5447ec42ed698c2d49bed7b70fe55f53ab245980b41c3cc2cf,2048,256,1000.0,50.0,8,100,0,0.0,1.6554634147690828,0.4635297561353432,423.7986341808852,3814.1877076279666,1027.6533665000898,1452.6885214996582,1649.9246901014885,14.451792152937617,17.586717860194053,17.61034047270511,4740.148031550234,11445.0,88.32467532467533,70.0,175.17662337662338,2828.5974025974024,True,20260921,,,,,,,,,2377e5530c3d35937ab65245cce99435326e8d17b6a1bcbf70c25b7451572671
