manifest,result_file,profile,server_profile,repetition,benchmark_config_sha256,server_config_sha256,input_len,output_len,slo_ttft_ms,slo_tpot_ms,max_concurrency,completed,failed,error_rate,request_throughput,request_goodput,output_throughput,total_token_throughput,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,p95_e2el_ms,peak_memory_used_mib,mean_gpu_utilization_percent,max_temperature_c,mean_power_draw_w,mean_sm_clock_mhz,valid,effective_seed,prefix_cache_enabled,prefix_len,suffix_len,num_prefixes,nominal_reuse_percent,prefix_cache_query_tokens,prefix_cache_hit_tokens,prefix_cache_hit_rate_percent,generated_texts_sha256
artifacts/env/20260822T070829Z-e06_bt8192_off_capacity_reuse90_p1792_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt8192_off_capacity/e06_bt8192_off_capacity_reuse90_p1792_c8/e06_bt8192_off_capacity_reuse90_p1792_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-151159.json,e06_bt8192_off_capacity_reuse90_p1792_c8,e06_bt8192_apc_off,2,43e492c203d6a083bcde0195b78c0432b8ea41c8e83d5309b3acc4cd9e79ac78,5d94aa0b12b8c658ca915cc04141ee368cf39eeb196e9498da0eb8dbe078f478,2048,256,1000.0,50.0,8,100,0,0.0,1.7488564186911237,1.0493138512146742,447.7072431849277,4029.365188664349,952.076977499928,1595.914764300062,1601.7335766900646,13.647565868627323,16.55456483627471,16.800807130470684,4774.432965599965,11077.0,87.95384615384616,70.0,179.69907692307694,2838.630769230769,True,20290923,False,1792,256,10,90.0,0.0,0.0,,9f0dd80a42cf7aaa6d49e2537259d7d197144e15568d61965df18941dd79f1dc
artifacts/env/20260822T070829Z-e06_bt8192_off_capacity_reuse90_p1792_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt8192_off_capacity/e06_bt8192_off_capacity_reuse90_p1792_c8/e06_bt8192_off_capacity_reuse90_p1792_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260822-151354.json,e06_bt8192_off_capacity_reuse90_p1792_c8,e06_bt8192_apc_off,3,43e492c203d6a083bcde0195b78c0432b8ea41c8e83d5309b3acc4cd9e79ac78,5d94aa0b12b8c658ca915cc04141ee368cf39eeb196e9498da0eb8dbe078f478,2048,256,1000.0,50.0,8,100,0,0.0,1.7544251230346575,1.0175665713601014,449.1328314968723,4042.248116225542,952.5790339999958,1453.5718500500252,1515.2374584300014,13.651454590195927,16.557268697451097,16.697763785255233,4641.421495499867,11077.0,87.83076923076923,70.0,179.24476923076924,2838.876923076923,True,20291023,False,1792,256,10,90.0,0.0,0.0,,99fceea9df9a75a35cb719efcd288bb80b09f2f9c667ea7e0963dac098155b82
artifacts/env/20260822T073303Z-e06_bt2048_off_reuse90_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse90_p1024_c4/e06_bt2048_off_reuse90_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-153511.json,e06_bt2048_off_reuse90_p1024_c4,e06_bt2048_apc_off,1,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.1299500578630424,1.1299500578630424,289.26721481293885,2603.40493331645,577.1575920000487,581.4604257000383,767.8711327499877,11.611696562745328,13.013431809215891,13.024031665412178,3568.2339516000866,10785.0,91.86458333333333,70.0,171.37645833333332,2852.3854166666665,True,20280823,False,1024,1024,10,90.0,0.0,0.0,,37a32605afa7240accb026633bf264280a6e2270ae30c303624ca7f9603c7924
artifacts/env/20260822T073303Z-e06_bt2048_off_reuse90_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse90_p1024_c4/e06_bt2048_off_reuse90_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-153740.json,e06_bt2048_off_reuse90_p1024_c4,e06_bt2048_apc_off,2,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.1249964330103726,1.1249964330103726,287.9990868506554,2591.991781655898,577.3376699999062,600.3750178997052,762.098803649933,11.607454203921602,13.008833896863543,13.474702653096973,3726.124069400066,10785.0,91.1875,70.0,171.73770833333333,2851.2916666666665,True,20280923,False,1024,1024,10,90.0,0.0,0.0,,253ba3672cfa9bc14247620c2c64dfdff76dddf76c35d255ebe9608143dfeb23
artifacts/env/20260822T073303Z-e06_bt2048_off_reuse90_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse90_p1024_c4/e06_bt2048_off_reuse90_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-154008.json,e06_bt2048_off_reuse90_p1024_c4,e06_bt2048_apc_off,3,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.130064688140044,1.130064688140044,289.29656016385127,2603.7029434153055,576.6849920000823,581.1391012998911,763.4469296901672,11.60286148627379,13.001790386470645,13.034078172864398,3610.112353699992,10785.0,91.57894736842105,70.0,171.7058947368421,2851.547368421053,True,20281023,False,1024,1024,10,90.0,0.0,0.0,,0a24686309e824179f24933d0f10f0ef02c96da2f1e7914abd8236ce58bb8ce5
artifacts/env/20260822T074011Z-e06_bt2048_off_reuse0_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse0_p1024_c4/e06_bt2048_off_reuse0_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-154224.json,e06_bt2048_off_reuse0_p1024_c4,e06_bt2048_apc_off,1,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.080097764315103,1.080097764315103,276.5050276646664,2488.6100548478566,578.1686290001744,684.5560481998973,762.6632168597916,12.583442219608388,14.183687514509181,15.357586740274664,4177.153689699844,10785.0,91.42424242424242,70.0,172.35373737373737,2853.5252525252527,True,20260823,False,1024,1024,100,0.0,0.0,0.0,,63baf605ed43b52ab35d641fc282e84bd9b046de0b85d820f6efe616a1aca86e
artifacts/env/20260822T074011Z-e06_bt2048_off_reuse0_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse0_p1024_c4/e06_bt2048_off_reuse0_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-154452.json,e06_bt2048_off_reuse0_p1024_c4,e06_bt2048_apc_off,2,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.1216752954130602,1.1216752954130602,287.1488756257434,2584.362314137599,403.7229880000268,614.7235213998329,762.83368125989,12.290354635293696,13.039323295096723,13.80289289870676,3753.649709699903,10785.0,91.80208333333333,70.0,171.88333333333333,2853.5625,True,20260923,False,1024,1024,100,0.0,0.0,0.0,,c4ba82421d74e28e80a7e04faa297602f165c98b5d94ceea334b9cb090b02b57
artifacts/env/20260822T074011Z-e06_bt2048_off_reuse0_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse0_p1024_c4/e06_bt2048_off_reuse0_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-154720.json,e06_bt2048_off_reuse0_p1024_c4,e06_bt2048_apc_off,3,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.123806758269437,1.123806758269437,287.6945301169759,2589.2844852555313,577.7892955002244,628.4548033999499,760.741608940225,11.602771705882368,13.011861172547684,13.702525553647659,3733.5149669499515,10785.0,91.65625,70.0,171.85187499999998,2852.46875,True,20261023,False,1024,1024,100,0.0,0.0,0.0,,cda36265a62c06da49c0565f626d95570b9cdd07ff5b87636c6f5ec96445f12a
artifacts/env/20260822T074753Z-e06_bt2048_off_reuse50_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse50_p1024_c4/e06_bt2048_off_reuse50_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-155004.json,e06_bt2048_off_reuse50_p1024_c4,e06_bt2048_apc_off,1,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.121089259084767,1.121089259084767,286.99885032570035,2583.0681291794394,577.5388934998773,755.3656229497165,803.4813088497049,11.600793790195858,12.99634222843175,13.431133174469913,3736.650310800019,10785.0,91.96875,70.0,171.686875,2852.625,True,20270823,False,1024,1024,50,50.0,0.0,0.0,,619d3be3caa222adc7efa8dc06d6d7334494d69cbc92b1b5d8574d9cdc47b1e3
artifacts/env/20260822T074753Z-e06_bt2048_off_reuse50_p1024_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e06_combined/bt2048_off/e06_bt2048_off_reuse50_p1024_c4/e06_bt2048_off_reuse50_p1024_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260822-155232.json,e06_bt2048_off_reuse50_p1024_c4,e06_bt2048_apc_off,2,8ddcc604164cdb132920f759ba116c868202311e3e5ddbddf1cf34f7ed30b59f,2d47ae6083111e82b17f13e9676b2df92b8f27c42873a341db6285bc223495ba,2048,256,1000.0,50.0,4,100,0,0.0,1.1182261479459785,1.1182261479459785,286.2658938741705,2576.404227129014,578.0953784999383,754.6265855004094,775.2906480998765,11.605102831372635,13.009890116861742,13.611997243765401,3740.640963250098,10785.0,91.73958333333333,70.0,171.82854166666667,2852.46875,True,20270923,False,1024,1024,50,50.0,0.0,0.0,,8fbcb5aaefbf51f1ab3152183954273e99a7a43f9e1018c3680d7166bd8ddae8
